Row ID,Order ID,Order Date,Ship  Date,Ship Mode ,Customer ID,Customer Name,segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category ,Product Name,Sales,Quantity,Discount,Profit
1543,CA-2014-166884,11-03-14,16-03-14,Second Class,CK-12205,Chloris Kastensmidt,CONSUMER,  United States  ,Columbus,Ohio,43229,East,OFF-FA-10001561,office supplies,  Fasteners  ,Stockwell Push Pins,10.464,6,0.2,1.7004
4927,CA-2017-117653,19-10-17,23-10-17,  Standard Class  ,MO-17500,Mary O'Rourke,Consumer,  United States  ,Chicago,Illinois,60623,Central,FUR-TA-10003008,FURNITURE,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,1,0.5,-67.5435
2589,CA-2016-137729,05-05-16,05-09-16,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,0,1.0166
5340,CA-2015-146486,09-11-15,14-Nov-15,Secound Class,DV-13465,Dianna Vittorini,consumer,United States,Oceanside,New York,11572,east,OFF-EN-10001509,Office Supplies,envelopes,Poly String Tie Envelopes,12.24,6,0,5.7528
672,US-2017-106663,09-06-17,13-06-17,  Standard Class  ,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,  Central  ,OFF-PA-10002377,Office Supplies,PAPER,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,0.2,11.36
6509,CA-2017-102197,12-20-17,26-12-17,Standard Class,DK-13150,David Kendrick,CORPORATE,united states,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0,137.151
8656,CA-2014-142769,13-09-14,09/13/2014,same day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,  West  ,TEC-AC-10000865,Technology,accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118,2,0,20.06
3782,CA-2015-135314,09-Jul-15,07-14-15,  Second Class  ,MC-17575,Matt Collins,consumer,United States,Philadelphia,Pennsylvania,19120,EAST,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,3,0.4,40.4973
243,CA-2016-157749,06-04-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,  United States  ,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
6978,US-2016-119298,25-11-16,11-28-16,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,SOUTH,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0,17.994
7334,CA-2015-125563,04-11-15,17-04-15,Standard Class,PR-18880,Patrick Ryan,consumer,united states,Tampa,Florida,33614,South,FUR-FU-10001290,FURNITURE,furnishings,Executive Impressions Supervisor Wall Clock,$67.36 ,2,0.2,10.104
1616,CA-2015-130022,10-08-15,16-08-15,Standard Class,JK-16120,Julie Kriz,  Home Office  ,United States,Eagan,Minnesota,55122,CENTRAL,OFF-LA-10002787,Office Supplies,LABELS,Avery 480,$3.75 ,1,0,1.8
8021,CA-2017-167227,02-Nov-17,05-Nov-17,First Class,NP-18670,Nora Paige,Consumer,US,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,,5.7624
9387,US-2017-127292,01/19/2017,23-01-17,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10000157,Office Supplies,PAPER,Xerox 191,79.92,4,0,37.5624
2525,CA-2015-124541,06-04-15,10-04-15,STANDARD CLASS,TT-21220,Thomas Thornton,Consumer,united states,Houston,Texas,77041,Central,OFF-AR-10004078,office supplies,  Art  ,Newell 312,42.048,9,0.2,5.256
2558,US-2015-112508,03-24-15,03/30/2015,standard class,BP-11185,Ben Peterman,CORPORATE,UNITED STATES,Coral Springs,Florida,33065,South,OFF-AP-10002287,  Office Supplies  ,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.992,2,0.2,0.5244
4711,CA-2017-138149,06/29/2017,06-30-17,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,,west,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.4316
7150,CA-2015-166583,06/26/2015,06-30-15,Standard Class,VD-21670,Valerie Dominguez,consumer,United States,Houston,-,77070,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,3,0.2,109.3365
4105,US-2017-155999,07-08-17,13-08-17,Standard Class,JK-15370,Jay Kimmel,consumer,United States,San Diego,California,92105,West,TEC-PH-10000439,Tecnology,PHONES,GE DSL Phone Line Filter,159.96,5,0.2,17.9955
5409,CA-2017-108854,08-12-17,12-14-17,standard class,DM-13345,,Corporate,United States,San Francisco,California,94109,  West  ,OFF-BI-10002854,office supplies,Binders,"Performers Binder/Pad Holder, Black",$22.42 ,1,0.2,8.409
5535,US-2016-167472,06-06-16,07-Jun-16,first class,CK-12595,Clytie Kelty,  Consumer  ,UNITED STATES,Little Rock,Arkansas,72209,South,OFF-PA-10000157,OFFICE SUPPLIES,Paper,Xerox 191,59.94,3,0,28.1718
1594,CA-2014-117317,10-19-14,10/19/2014,Same Day,JF-15490,Jeremy Farry,Consumer,united states,Los Angeles,California,90032,West,OFF-PA-10004519,  Office Supplies  ,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0,6.5856
5532,US-2016-167472,06-Jun-16,07-Jun-16,first class,CK-12595,Clytie Kelty,Consumer,UNITED STATES,Little Rock,Arkansas,72209,South,TEC-AC-10001109,technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0,75.5748
5163,CA-2016-115378,11/18/2016,11-23-16,Second Class,AJ-10945,Ashley Jarboe,Consumer,UNITED STATES,Taylor,Michigan,48180,CENTRAL,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0,33.2156
7214,CA-2017-154949,15-10-17,19-Oct-17,Standard Class,MC-17275,Marc Crier,Consumer,united states,Camarillo,California,93010,WEST,OFF-LA-10002034,OFFICE SUPPLIES,Labels,Avery 478,14.73,3,0,7.2177
4170,CA-2015-100216,04/13/2015,14-04-15,First Class,HJ-14875,Heather Jas,Home Office,united states,Mesa,Arizona,85204,Wast,OFF-PA-10000788,OFFICE SUPPLIES,paper,Xerox 210,31.104,6,0.2,10.8864
898,CA-2014-144407,09-Sep-14,15-09-14,  Standard Class  ,MS-17365,Maribeth Schnelling,Consumer,USA,Detroit,Michigan,48227,central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8
4244,CA-2016-159142,04-04-16,04-05-16,first class,ME-17320,Maria Etezadi,HOME OFFICE,United States,Springfield,Virginia,22153,  South  ,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$27.81 ,3,0,13.0707
8238,CA-2017-103065,10/20/2017,20-10-17,same day,PT-19090,Pete Takahito,  Consumer  ,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,OFFICE SUPPLIES,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748
6603,CA-2014-154095,02-12-14,07-Dec-14,Standard Class,ON-18715,Odella Nelson,Corporate,united states,Clinton,Maryland,20735,  East  ,OFF-LA-10000634,office supplies,Labels,Avery 509,15.66,6,0,7.2036
998,CA-2015-162537,10-28-15,03-11-15,Standard Class,RD-19585,Rob Dowd,CONSUMER,United States ,Henderson,Kentucky,42420,South,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.8901
1659,CA-2017-161809,20-01-17,26-Jan-17,  Standard Class  ,TH-21100,Thea Hendricks,  Consumer  ,United States,Los Angeles,California,90045,West,TEC-PH-10004922,technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,0.2,10.0485
2198,CA-2014-163013,28-Nov-14,04-12-14,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,  South  ,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,3,0,3.9609
4951,CA-2016-125815,28-Oct-16,11-01-16,second class,DL-13330,Denise Leinenbach,Consumer,united states,New York City,New York,10009,east,OFF-AR-10004441,  Office Supplies  ,ART,BIC Brite Liner Highlighters,12.42,3,0,5.2164
3518,US-2016-113649,09-Aug-16,08-12-16,First Class,HA-14920,Helen Andreada,CONSUMER,united states,Fayetteville,North Carolina,28314,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,44.784,2,0.2,4.4784
5626,CA-2014-126683,29-09-14,10-01-14,Second Class,PP-18955,Paul Prost,Home Office,  United States  ,Seattle,Washington,98115,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.9568
7381,CA-2016-105732,09/13/2016,18-Sep-16,Standard Class,AG-10270,Alejandro Grove,consumer,United States,Omaha,Nebraska,68104,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,14.4,5,0,7.056
8410,CA-2015-134082,11-12-15,17-Dec-15,Standard Class,JK-15640,Jim Kriz,Home Office,united states,San Bernardino,California,92404,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4,0.2,38.6848
5704,US-2014-123519,12/14/2014,21-Dec-14,STANDARD CLASS,SS-20875,Sung Shariari,Consumer,UNITED STATES,Marion,Ohio,43302,East,FUR-TA-10002645,  Furniture  ,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365
7940,CA-2017-166093,17-08-17,08-24-17,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,west,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696
9397,CA-2014-125997,09-20-14,09/23/2014,First Class,MW-18220,Mitch Webber,  Consumer  ,United States,New York City,New York,10011,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346
750,CA-2017-126074,02-10-17,10-06-17,STANDARD CLASS,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,OFFICE SUPPLIES,Binders,GBC Durable Plastic Covers,58.05,3,0,26.703
4053,CA-2014-122931,29-09-14,03-Oct-14,STANDARD CLASS,SM-20950,Suzanne McNair,Corporate,  United States  ,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Furniture,tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544
4276,CA-2015-123456,09-07-15,07/13/2015,  Standard Class  ,KN-16450,Kean Nguyen,Corporate,  United States  ,Dallas,Texas,75220,central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,0.8,-121.58
3129,CA-2014-136399,16-12-14,17-Dec-14,  First Class  ,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090,furniture,FURNISHINGS,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.6718
8890,CA-2016-147256,10-17-16,21-10-16,second class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,TEC-PH-10003072,Technology,PHONES,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,0,220.4853
884,CA-2016-165148,10/22/2016,10-24-16,First Class,PM-19135,Peter McVee,HOME OFFICE,united states,Detroit,Michigan,48227,CENTRAL,FUR-FU-10000732,furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0,10.048
8305,CA-2017-135419,03-Nov-17,09-11-17,  Standard Class  ,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,WEST,FUR-TA-10001086,Furniture,  Tables  ,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.2,36.4776
1189,CA-2017-117212,02-26-17,28-02-17,  Second Class  ,BT-11530,Bradley Talbott,HOME OFFICE,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,$81.92 ,4,0,22.1184
8889,CA-2017-103968,12-01-17,07-12-17,Standard Class,ML-17755,Max Ludwig,Home Office,united states,Stockton,California,95207,WEST,FUR-FU-10003394,Furniture,furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,0,107.0388
6792,CA-2016-162348,11-10-16,15-11-16,standard class,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003731,furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,0,2.7944
5016,CA-2014-153850,24-Nov-14,11-29-14,Standard Class,TH-21100,Thea Hendricks,consumer,United States,Toledo,Ohio,43615,East,FUR-FU-10002960,FURNITURE,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
6191,CA-2016-157259,24-Dec-16,12-28-16,  Standard Class  ,JM-15535,Jessica Myrick,Consumer,united states,New York City,New York,10035,East,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56,9,0,207.8856
478,CA-2016-103891,12-07-16,19-07-16,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182
2112,CA-2015-164882,31-10-15,31-10-15,SAME DAY,SG-20080,Sandra Glassco,Consumer,  United States  ,Redlands,California,92374,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196
8365,CA-2017-137631,28-Apr-17,05-02-17,Standard Class,JL-15235,Janet Lee,Consumer,UNITED STATES,Kissimmee,Florida,34741,South,TEC-PH-10002624,  Technology  ,Phones,Samsung Galaxy S4 Mini,751.984,2,0.2,84.5982
3723,CA-2017-144036,22-11-17,11-26-17,  Standard Class  ,FO-14305,Frank Olsen,Consumer,united states,Houston,Texas,77070,CENTRAL,OFF-AR-10000122,Office Supplies,art,Newell 314,35.712,8,0.2,2.232
5223,CA-2017-117401,05/18/2017,,Second Class,PP-18955,Paul Prost,HOME OFFICE,United States,Springfield,Missouri,65807,CENTRAL,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.299
6407,CA-2017-154074,08/31/2017,02-09-17,Second Class,BW-11110,Bart Watters,CORPORATE,United States,Spokane,Washington,99207,West,OFF-ST-10002370,OFFICE SUPPLIES,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,7,0,43.4217
8617,CA-2016-165918,10-Sep-16,14-09-16,Standard Class,BD-11770,Bryan Davis,Consumer,UNITED STATES,Edmonds,Washington,98026,West,OFF-PA-10000100,OFFICE SUPPLIES,Paper,Xerox 1945,81.98,2,0,40.1702
2309,US-2017-120418,11-06-17,06-12-17,First Class,BC-11125,Becky Castell,home office,UNITED STATES,Peoria,Arizona,85345,WEST,FUR-CH-10001394,FURNITURE,Chairs,Global Leather Executive Chair,280.792,1,0.2,35.099
2191,CA-2016-118913,25-Jun-16,06-29-16,Standard Class,AS-10240,Alan Shonely,CONSUMER,United States,Los Angeles,California,90049,WEST,OFF-AP-10000692,  Office Supplies  ,appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0,17.0268
3487,US-2016-134761,11/30/2016,30-11-16,Same Day,DB-13210,Dean Braden,Consumer,United States,Hickory,North Carolina,28601,south,TEC-PH-10002890,technology,Phones,AT&T 17929 Lendline Telephone,36.192,1,0.2,2.7144
4617,CA-2015-159863,09-04-15,09-07-15,Second Class,DS-13180,David Smith,CORPORATE,UNITED STATES,,Texas,77095,  Central  ,TEC-AC-10000109,Technology,ACCESSORIES,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188
3892,US-2016-163881,24-11-16,30-11-16,Standard Class,SP-20860,Sung Pak,Corporate,UNITED STATES,Los Angeles,California,90036,WEST,FUR-CH-10001394,Furniture,  Chairs  ,Global Leather Executive Chair,1684.752,6,0.2,210.594
749,CA-2016-150889,20-03-16,22-03-16,SECOND CLASS,PB-19105,Peter Bühler,Consumer,UNITED STATES,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,0.8994
6154,CA-2017-151484,20-04-17,04-23-17,First Class,CV-12805,Cynthia Voltz,  Corporate  ,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001876,FURNITURE,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936
7376,CA-2017-100580,13-Aug-17,20-Aug-17,Standard Class,MK-17905,Michael Kennedy,Corporate,united states,San Diego,California,92037,WEST,OFF-BI-10000069,office supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,0.2,11.7078
7567,CA-2017-140802,21-Apr-17,04-23-17,first class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,central,TEC-AC-10001998,Technology,accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3,0.2,8.3958
8553,CA-2014-140473,05/30/2014,06-03-14,Standard Class,MC-17425,Mark Cousins,Corporate,united states,Chicago,Illinois,60623,Central,TEC-CO-10004202,Technology,copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,$719.98 ,3,0.2,134.9955
3897,CA-2017-134285,07-Dec-17,12-12-17,Standard Class,DS-13180,David Smith,CORPORATE,  United States  ,San Antonio,Texas,78207,CENTRAL,OFF-FA-10000611,Office Supplies,FASTENERS,Binder Clips by OIC,3.552,3,0.2,1.2432
948,US-2017-110576,11/28/2017,02-12-17,  Standard Class  ,RB-19795,Ross Baird,  Home Office  ,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122
4233,CA-2017-100223,05-07-17,10-07-17,Standard Class,LS-16945,Linda Southworth,Corporate,united states,Dallas,Texas,75220,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.2,11.2752
524,US-2016-139486,21-May-16,23-05-16,First Class,LH-17155,Logan Haushalter,Consumer,  United States  ,Los Angeles,California,90032,  West  ,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
8788,CA-2017-145765,28-May-17,02-Jun-17,Standard Class,CM-11815,Candace McMahon,corporate,united states,Phoenix,Arizona,85023,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.968,4,0.2,54.3936
3798,CA-2017-121314,23-09-17,09/26/2017,First Class,BE-11410,Bobby Elias,Consumer,UNITED STATES,Miami,Florida,33178,  South  ,OFF-PA-10003395,office supplies,Paper,Xerox 1941,251.64,3,0.2,88.074
6974,CA-2017-153822,09-19-17,25-09-17,standard class,AB-10105,Adrian Barton,  Consumer  ,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,  Office Supplies  ,BINDERS,Plastic Binding Combs,18.18,4,0.7,-13.938
7859,CA-2014-103429,05-30-14,01-Jun-14,First Class,LW-16825,Laurel Workman,  Corporate  ,UNITED STATES,,New York,10024,East,OFF-AP-10001005,Office Supplies,appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3,0,77.8635
6896,CA-2017-164756,18-09-17,09-22-17,Standard Class,SS-20140,Saphhira Shifley,corporate,United States,Columbus,Georgia,31907,SOUTH,OFF-SU-10004261,Office Supllies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0,9.9992
5526,CA-2017-154501,04/30/2017,05-05-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,  West  ,OFF-AR-10002804,office supplies,Art,Faber Castell Col-Erase Pencils,$9.78 ,2,0,4.0098
8910,CA-2017-160661,10/28/2017,01-Nov-17,STANDARD CLASS,SA-20830,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,2149,East,OFF-LA-10002475,OFFICE SUPPLIES,LABELS,Avery 519,21.93,3,,10.3071
497,CA-2016-126158,07/25/2016,31-07-16,Standard Class,SC-20095,Sanjit Chand,Consumer,UNITED STATES,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
5700,CA-2017-148320,11-03-17,08-Nov-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,OFFICE SUPPLIES,Paper,Xerox 1992,35.88,6,0,17.5812
4246,CA-2017-117702,28-11-17,12-04-17,Standard Class,LS-16975,Lindsay Shagiari,Home Office,  United States  ,Baltimore,Maryland,21215,east,OFF-AR-10004582,Office Supplies,ART,BIC Brite Liner Grip Highlighters,1.64,1,0,0.738
156,CA-2015-124919,05-31-15,06-02-15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,west,OFF-ST-10001590,Office Supplies,storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
1076,CA-2016-134348,12-11-16,19-11-16,Standard Class,MS-17710,Maurice Satty,Consumer,UNITED STATES,Mesa,Arizona,85204,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,31.984,2,0.2,1.999
8362,CA-2017-147207,02-Jan-17,04-01-17,  Second Class  ,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,  Office Supplies  ,Appliances,Hoover Commercial SteamVac,5.432,2,0.8,-13.58
1109,US-2016-110156,11-19-16,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,CONSUMER,United States,Houston,Texas,77041,Central,OFF-FA-10003495,Office Supplies,FASTENERS,Staples,58.368,12,0.2,21.888
5943,CA-2016-151092,06-08-16,13-Aug-16,  Standard Class  ,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10001700,Technology,  Phones  ,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.4772
9225,CA-2017-121160,11-04-17,11-04-17,  Same Day  ,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,OFFICE SUPPLIES,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232
4103,US-2017-102288,19-Jun-17,23-Jun-17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,CENTRAL,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072
4027,CA-2017-139311,08-11-17,13-08-17,First Class,SF-20965,Sylvia Foulston,corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87
1919,CA-2015-123673,30-10-15,01-11-15,Second Class,CH-12070,Cathy Hwang,Home Office,united states,Detroit,Michigan,48227,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975
2737,CA-2015-115798,13-11-15,11-19-15,Standard Class,KL-16645,Ken Lonsdale,consumer,United States,Newark,Delaware,19711,Eest,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",$42.28 ,7,0,19.8716
3795,US-2014-117163,01/27/2014,02-02-14,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,WEST,OFF-ST-10003692,office supplies,storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,0,14.3075
2130,US-2014-114188,20-May-14,22-05-14,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,east,OFF-AP-10000124,  Office Supplies  ,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0,9.3184
9108,CA-2015-132941,25-May-15,05-28-15,First Class,MM-18280,Muhammed MacIntyre,Corporate,united states,Haltom City,Texas,76117,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.368,2,0.2,1.6776
6003,CA-2014-124079,13-Dec-14,12-17-14,Standard Class,RF-19345,Randy Ferguson,CORPORATE,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,OFFICE SUPPLIES,binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712
1106,US-2016-110156,19-11-16,24-11-16,Standard Class,EH-13945,Eric Hoffmann,Consumer,  United States  ,Houston,Texas,77041,central,OFF-ST-10000642,Office Supplies,STORAGE,"Tennsco Lockers, Gray",100.704,6,0.2,-16.3644
3937,CA-2015-118955,16-Jun-15,06/20/2015,Standard Class,LS-17230,Lycoris Saunders,consumer,United States,Grand Prairie,Texas,75051,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444
7396,CA-2016-110975,25-Dec-16,30-12-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,east,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508
5095,US-2014-140452,12-06-14,12-10-14,Standard Class,BK-11260,Berenike Kampe,Consumer,  United States  ,Chicago,Illinois,60610,Central,FUR-TA-10004086,FURNITURE,Tables,KI Adjustable-Height Table,214.95,5,0.5,-120.372
9723,CA-2016-105781,16-02-16,02-20-16,Standard Class,JF-15565,Jill Fjeld,  Consumer  ,UNITED STATES,New York City,New York,,EAST,TEC-AC-10003628,technology,accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$89.97 ,3,0,39.5868
3938,CA-2015-118955,16-Jun-15,20-06-15,Standard Class,LS-17230,Lycoris Saunders,Consumer,united states,Grand Prairie,Texas,75051,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658
9846,CA-2014-163867,03-06-14,06-06-14,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFF-ST-10000877,Office Supplies,  Storage  ,Recycled Steel Personal File for Standard File Folders,132.696,3,0.2,9.9522
3295,CA-2014-138023,15-08-14,18-08-14,First Class,KH-16510,Keith Herrera,  Consumer  ,united states,Dallas,Texas,75081,Central,OFF-BI-10003638,Office Supplies,BINDERS,GBC Durable Plastic Covers,30.96,8,0.8,-52.632
7192,CA-2016-116918,10-01-16,10-06-16,SECOND CLASS,JK-15205,Jamie Kunitz,  Consumer  ,UNITED STATES,Hialeah,Florida,33012,SOUTH,OFF-BI-10004140,Office Supplies,BINDERS,Avery Non-Stick Binders,5.388,4,0.7,-4.49
4850,CA-2014-107818,09-08-14,14-Sep-14,STANDARD CLASS,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10003045,OFFICE SUPPLIES,ART,Prang Colored Pencils,5.88,2,0,2.646
399,CA-2016-108987,08-09-16,10-09-16,SECOND CLASS,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,CENTRAL,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
